id,tag,name,birthday,mcnum,tlpd_id,tlpd_db,lp_name,sc2e_id,country,race,dom_val,dom_start_id,dom_end_id,current_rating_id,romanized_name
7822,Warbsky,,,2,,,,,RO,T,-1.08117387597745,37,38,7287967,
5845,thejoniz,Jonathan Lundberg,,2,,,"",,SE,P,-1.10330960286592,41,42,7292912,
12899,TheWagon,Aaron Collet,,2,,0,,,US,Z,-1.76876002765131,83,84,7298276,
8088,theWalrus,Douglas Doidge,,2,,0,,,US,T,-2.08514510298276,181,182,7284198,
4619,Titan,Sam Tonetto,,2,,0,,,AU,T,-1.0697502503872,56,57,7287361,
1529,FuriousRaider,Alexis Godoy,,3,,,,,PE,T,-0.756059250793996,25,26,7286157,
4290,WAKER,,,3,,,,,TW,Z,-0.858013140641262,27,28,7288989,
14797,Valentine,,,3,,,,,CA,P,-1.63074695188744,28,29,7288716,
3680,VeSpeR,,,3,4003,2,,,PE,Z,-1.92594027483997,233,234,7293289,
11718,YoHanKing,,,3,,,,,KR,T,-1.19276258719009,29,30,7285638,
9013,劍魔獨孤求敗,,,3,,,,,TW,Z,-1.340225922832,42,43,7294574,
3684,EricM,,,,4007,2,,,,R,-0.697478011031283,28,29,7288616,
14447,erikmaster,"",,,,,"",,SE,P,-1.85198940693846,54,55,7290452,""
3434,Zeruph,,,4,3373,2,,,US,T,-0.964046187293029,69,70,7300501,
11627,WALLE,,,,,,,,RU,P,-1.7294704292672,107,108,7289880,
6500,TheEvilBob,John Cuyulis,,,,0,,,US,Z,,25,26,7296771,
10844,TheRenegade,,,,,,,,UK,T,-1.29265463114942,27,28,7296163,
17595,TitsMcSwag,,,,,,,,US,T,-1.77806375888692,28,29,7288849,
5618,Jonic,,,2,,,,,DE,P,-1.31385429999779,86,87,7295161,
351,PredY,Tomáš Pospíšil,,2,1425,2,PredY,269,CZ,T,-0.808209733172497,75,76,7294842,
288,SLiDeR,Dominik Rogacki,,2,1138,2,,447,PL,P,-0.889231406230153,75,76,7300025,
202,sYz,Diogo Barbosa,,2,2008,2,"",392,PT,Z,-1.37061134641969,185,186,7286105,""
10931,Sluggy,,,2,,,,,UK,T,-1.297323024753,32,33,7301155,
4010,SmiLe,"",,2,4652,2,"",,US,T,-0.926154843926604,31,32,7286764,
2565,Swift,,,2,,,swift,,KR,T,-0.794302996618129,38,39,7292054,Kim Dong Ju
1651,Swilice,Thomas Martin,,2,,0,,,FR,T,-0.988194992271736,72,73,7285261,
8874,Greg,Greg Yankovoy,,3,,0,,,US,T,-1.84793044811502,85,86,7294715,
8516,Gremory,Paweł Pohl,1997-07-12,3,,0,Gremory,,PL,Z,-1.63099044675676,97,98,7288631,""
8923,erL,Erlend Fors,,2,,0,"",,NO,T,-2.11393993069628,134,135,7285105,""
714,Gruang,Tuomo Krooks,,2,1925,2,"",,FI,T,-0.873890993847148,54,55,7299366,
3990,vonankan,Simon Jonsson,,2,4600,2,,,SE,Z,-0.813913321602826,25,26,7299943,
4678,waCK,,,2,,,"",,KR,Z,-0.937047340672643,37,38,7289138,Hwang Jin Ha
7446,whitefenix,Samuel Ekne,,2,,0,,,SE,Z,-1.67949194873126,120,121,7297979,
5963,Wulfen,,,2,,,,,DE,T,-1.04110054803053,28,29,7287604,
15916,PotatosGonnaPotate,,,2,,0,,,RS,Z,-2.0595255424693,83,84,7296012,
4624,sampson,,,2,,,,,AU,T,-0.964311391259933,33,34,7295625,
21471,Santzo,,,2,,,,,FI,R,-1.98918261012265,26,27,7284513,
431,Skinky,Pontus Jonsson,,2,2988,2,"",,SE,Z,-1.33414684233763,130,131,7287679,
479,Skruffy,Vegard Tenold,1987-10-30,2,1908,2,"",,NO,Z,-1.81121872656134,203,204,7289243,""
13216,Vanya,Иван Чепурнов,,2,,0,,,RU,Z,-1.4200226260903,44,45,7284843,Ivan Chepurnov
1188,Totoro,Heiner Knüppel,,2,,0,,,DE,T,-0.888036211128071,50,51,7288038,
1466,sunshiNe,Mat Balis,,3,2024,3,"",,BE,T,-0.765362993434656,49,50,7285790,
3357,Thebis,Martin Dvořák,,3,3266,2,"",,CZ,P,-0.787347015076933,84,85,7299384,
12274,tinytdl,,,3,,,,,US,T,-1.36084531595578,25,26,7298616,
10021,Tactor,Lukas,,3,,0,,,CH,Z,-0.92161520110066,26,27,7295227,
13692,Drosera,"",,,,,"",,IT,Z,-1.45453007434826,25,26,7287903,""
1288,StatiK,,,4,3134,2,,,US,P,-0.607179491494876,31,32,7292805,
19057,Erlantz,,,,,,,,,P,-1.81564319543294,25,26,7302710,
15824,ernestoide,,,,,,,,,T,-1.68722395551896,28,29,7297402,
1769,stiknork,James Lantz,,3,2109,2,"",,US,Z,-0.819069648825509,49,50,7296236,
12985,Surge,,,3,,0,,,UK,P,-1.52918657540729,27,28,7302547,
3078,Swirlyrolls,Adrian Karcevski,,3,2581,2,,,US,Z,-0.926724751423023,68,69,7288254,
7179,Thatguy,,,3,,,,,AU,T,-0.969510313065013,60,61,7293788,
5245,Gridereon,Tim van den Mooter,,,,0,,,BE,P,,25,26,7300640,
8499,Zkryug,,,5,,,,,US,P,-1.07178608857571,27,28,7302898,
5033,kiyoung,황기영,,2,,0,,,KR,T,-0.79120719698115,39,40,7301860,Hwang Ki Young
1825,Minseongi,,,2,,,,,KR,Z,-0.492863657740585,28,29,7296063,
1015,MasterAsia,Ruodu Wang,,2,2116,2,,,US,Z,-0.715634117939945,44,45,7286319,
7609,PlanSecret,,,2,,,,,KR,P,-0.880813348551907,28,29,7302471,
13645,scorplingg,Jane,,2,,0,"",,US,Z,-2.09727665266922,94,95,7298519,""
13926,Tambi,"",,2,,,"",,US,Z,-1.8114656212171,61,62,7292674,""
789,TankBoy,이유석,1985-10-01,2,223,1,,173,KR,T,-0.772253321477714,79,80,7292039,Lee Yoo Suk
14445,Tare,Tarmo Lähdesmäki,,2,,,"",,FI,T,-1.69352844737111,26,27,7287594,""
814,tbeen,Lukas Röttgers,,2,,0,,,DE,P,-0.974191567070815,47,48,7302171,
1745,VoidRay,,,2,4450,3,,,KR,P,-0.785310937446374,34,35,7295563,
689,Wilko,Christoph Wilkowiecki,,2,2492,2,"",,DE,P,-1.59271957504541,126,127,7290526,
7007,강지훈,,,2,,,,,KR,T,-0.760944979443853,28,29,7288162,
6993,김기태,,,2,,,,,KR,Z,-0.777325685690686,44,45,7294368,
638,DaBoO,Patrick Bolleboom,,2,1776,2,DaBoO,,NL,Z,-0.979275384300484,75,76,7296384,
1514,Trend,박진석,1995-03-04,2,4798,1,Beach,,KR,P,-0.877288077114502,34,35,7295366,Park Jin Seok
14418,Tehuur,,,2,,0,,,FR,T,-1.73920793157721,58,59,7286101,
8268,Teinez,,,2,,,,,ES,T,-1.66643800215392,86,87,7284995,
4925,TerenZ,Dustin Zander,,2,,,"",,DE,Z,-1.44650854685915,120,121,7298355,
5094,Wally,Hayden Bell,,2,,0,"",,AU,Z,-1.32823631672839,183,184,7294851,""
4368,Waning,Dustin Mangulabnan,,2,,0,,,PH,P,-1.22050491022391,90,91,7293421,
3310,TheoRy,Derek Travisano,1992-08-27,2,3658,2,"",,US,P,-1.81757380806752,266,267,7283973,""
9249,THERIDDLER,Riddle Li,,2,,0,,,CA,T,-1.6417930253223,80,81,7302630,
1276,Vaisravana,北橋 正信,,2,4333,2,"",,JP,Z,-1.68767678533156,240,241,7284641,Kitahashi Masanobu
13338,valen,,,2,,,,,,Z,-1.45716505036416,26,27,7286645,
30,NAKSEO,탁현승,1994-03-29,1,2092,3,Monster,140,KR,Z,-1.02023888890756,182,183,7291238,Tak Hyun Seung
6599,Trace,Adam Kasparoff,,2,6107,4,Trace,,US,P,-1.31629536835146,63,64,7294277,""
1058,Minatoeh,Віталій Пономаренко,1993-08-07,2,4453,3,Minato,,UA,Z,-1.23887846860299,264,265,7284784,Vitaly Ponomarenko
926,Souke,Olmedo Varela,,2,4237,2,,,PA,Z,-0.810034492339606,27,28,7285935,
594,Tileä,Tileä Flavall,1995-03-15,2,2573,2,"",,NZ,Z,-1.27271838084424,223,224,7293742,""
3547,Timber,Julian Ho,,2,3785,2,"",,MY,T,-1.55317344630248,135,136,7292953,
4422,Urgetheman,Even Fløholm,,2,,0,,,NO,Z,-0.938273221788772,38,39,7298157,
9740,ZiRaRa,장욱,,2,,0,,,KR,P,-1.07550739470812,31,32,7294600,
8013,zMk,,,2,,,,,FR,Z,-1.54172084122551,52,53,7286252,
9758,zuka,Renaud ,,2,,,"",,FR,P,-1.77694963620238,135,136,7298199,""
2066,V4LOR,Patrick Laley,,3,,0,,,US,S,,25,26,7302683,
8001,YukO,,,3,,,,,FR,Z,-1.07190855163849,51,52,7293596,
19225,雪之下雪乃,,,3,,0,,,CN,T,-2.02398543265394,46,47,7284039,
7109,Attzy,,,,,,,,AU,T,-0.940704740522678,37,38,7295112,
13142,aTz,"",,,,,"",,FR,P,-1.67914042752894,69,70,7300883,""
11144,AutoReverse,,,,,,,,BR,P,-1.34092250949812,28,29,7295069,
10246,SunSet,"",,2,,0,"",,UA,Z,-1.90267239888778,156,157,7284433,""
2227,Sic,Jae Kim,,2,4516,3,,,US,Z,-0.893916267976417,33,34,7299488,
3915,Snap,"",,2,4502,2,"",,,P,-0.930781609052624,54,55,7288487,""
3199,Soda,John Soter,,2,3138,2,,,US,T,-0.75506282566872,45,46,7300176,
2254,Soey,Thomas Brandt,,2,3493,3,,,FR,Z,-1.42838442229266,145,146,7290051,
5146,Torru,Isaac Torruella,,2,,0,,,ES,P,-0.987334663751985,28,29,7294968,
9863,Aloha,江澄远,,3,,0,"",,CN,P,-1.45128451603622,74,75,7286512,Jiang Chengyuan
4593,Alpha,Alistair McDowall,,3,,,"",,AU,P,-1.41823170492523,103,104,7287842,""
1918,Narr,고강혁,,3,,0,,,KR,P,-0.571228462729347,28,29,7291508,Koh Kang Hyuk
5187,StorN,,,3,,,,,FR,Z,-1.68429017566301,151,152,7289910,
9812,Zerkling,,,3,,,,,CA,Z,-1.16285070320772,54,55,7289906,
9251,Strawberry,,,3,,,,,US,Z,-1.26594873664601,29,30,7286396,
9546,StekepaNNe,"",,3,,,"",,NO,Z,-1.78710197066241,188,189,7284813,""
11165,Stephen,,,3,,0,,,AU,Z,-1.8994637348265,155,156,7284441,
13290,Pharaphobia,,,4,,0,,,CZ,Z,-2.08791814332099,112,113,7294767,
15815,NeO,Fabrizio Mendoza,,,,0,,,PE,T,-1.9828797093223,65,66,7283891,
12000,NeoMix,,,,,,,,UA,P,-1.36788613414931,26,27,7295473,
14875,Vizeron,,,,,,,,PL,R,-1.60160380434467,28,29,7301177,
15646,vladimirkgg,"",,,,,"",,,Z,-1.79878501533899,36,37,7293927,""
20923,Sermok,,,,,,,,RU,R,-1.95493775861226,26,27,7291535,
109,Dream,조중혁,1996-10-27,2,2241,3,Dream_(Korean_Terran_player),335,KR,T,-0.776263215765332,235,236,7284872,Cho Joong Hyuk
5009,Hexia,김영언,,2,,0,,,KR,P,-0.935294992821269,53,54,7289078,Kim Young Eon
1174,HighGaiN,Luke Deighton,,2,,,,,UK,P,-1.12312742153031,62,63,7290616,
1478,hitmaN,고인빈,1992-12-01,2,3390,3,HitmaN,,KR,Z,-0.877665985006258,67,68,7289466,Koh In Bin
645,StarNaN,Daniel Ohlsson,1992-02-22,2,4073,3,StarNaN,536,SE,P,-0.972453422609433,60,61,7288300,
10115,TIME,李培楠,2000-06-28,2,,0,TIME,,CN,T,-1.33949284947771,48,49,7284856,Li Peinan
1040,Zuth,,,2,,,,,SE,Z,-1.10713734610818,60,61,7299153,
3216,DwAy,Dennis Way,,2,3088,2,"",,US,Z,-0.604523222734665,28,29,7300838,
9433,Alluton,Aleksi Saarainen,,2,,,"",,FI,P,-1.72850401940522,93,94,7299336,""
9338,eGGz,Sebastián Latorre,,2,,0,,,CO,Z,-1.35736738239606,89,90,7284819,
2555,WP,王鹏,,2,2824,3,,,CN,T,-0.960110467429086,100,101,7292393,Wang Peng
6641,XiaoZ,周冠培,,2,,0,,,CN,P,-0.967654505307139,54,55,7300890,Zhou Guanpei
4652,Xylla,Oscar Melin,,2,,0,,,SE,P,-1.29769209701969,55,56,7287366,
4394,xyz,Dennis Schmuck,,2,,0,Xyz,,SE,P,-1.24737601627809,105,106,7292708,
5884,ZBelin,Thierry Albaret,,2,,0,"",,FR,Z,-1.60076929451224,185,186,7286557,""
6300,Zeal,Valentin Monfort-Schaeffer,,2,,0,"",,US,P,-1.30198573664465,197,198,7297182,""
14582,PIGPEN,,,2,,,,,US,R,-1.68273140621048,28,29,7296706,
4030,SPeCiaLiST,Sanghoo 'Eric' Lee,,2,4718,2,,,US,T,-0.924003035160878,28,29,7292274,
18687,Saiko,,,3,,0,,,SG,P,-1.75723204778443,26,27,7284675,
12216,Efreet,,,3,,0,,,RU,T,-1.97109878118378,142,143,7289807,
9712,PikachU,"",,,,,"",,DE,T,-1.24098997367593,31,32,7292862,""
7816,Pikanyaa,,,,,,,,AU,P,-1.11307734543244,29,30,7302530,
2267,Rest,,,,,,,,CL,T,-0.905098432744414,27,28,7302872,
10306,RoachMan,"",,,,0,"",,CN,Z,-1.55511920129338,89,90,7288745,""
15232,SeattleSC,,,,,,,,,R,-1.64582403907248,25,26,7294411,
1212,Tigr,Максим Черноволов,,,4330,3,,,RU,P,-0.789134296644124,33,34,7288854,Maksim Chernovolov
19919,woutervg,,,,,0,,,BE,T,-1.98250461200658,33,34,7298612,
4852,yoz,,,,,,,,LU,Z,-0.89506298317582,44,45,7292383,
11976,ZeroG,,,,,,,,AU,T,-1.38315085936793,26,27,7300453,
21423,ZeroGLHF,,,,,,,,CL,P,-2.02659516946911,27,28,7284500,
21473,Zeroreaper,,,,,,,,BR,Z,-2.00059541669256,26,27,7283966,
19039,投十摳玩蟲族,,,,,,,,TW,Z,-1.83003341273568,25,26,7296038,
18620,生猛海鮮,,,,,,,,TW,T,-1.88285841504166,27,28,7291727,
20297,管胤凯,,,,,0,,,CN,T,-2.02092173509483,28,29,7285014,
18810,紫色双华,,,,,,,,CN,R,-1.79858323229956,28,29,7294049,
19433,tomx,,,,,,,,PL,R,-1.77642681409525,28,29,7293691,
7508,ToNieFn,"",,,,,"",,PL,P,-1.02491252079715,28,29,7301064,
20237,tonttu,,,,,,,,FI,T,-1.94699748568372,28,29,7298334,
17249,xJigglypuff,,,,,,,,US,T,-1.7182149845219,28,29,7289005,
16731,xJordanx,,,,,0,,,US,Z,-1.92862708832073,64,65,7293918,
34,ForGG,박지수,1990-02-13,1,207,3,ForGG,412,KR,T,0.29393502060003734,85,97,7301323,Park Ji Soo
184,SpeCial,Juan Carlos Tena Lopez,1993-05-20,1,1173,3,SpeCial,64,MX,T,-0.629943346767435,54,55,7284866,
203,Tassadar,김정훈,1993-05-30,1,1958,3,Tassadar,131,KR,P,-0.663421137240159,83,84,7299307,Kim Jung Hoon
8000,Kirwa,Thibault Le Priol,,2,,0,,,FR,Z,-1.40404087749215,97,98,7298399,
1909,Poker,Brian Yoon,,2,3204,3,Poker,,AU,Z,-0.819250149072097,42,43,7297062,
1894,Pox,Anthony Carapetis,,2,4857,3,,,AU,Z,-1.52228712290592,182,183,7292260,
2097,SniXSniPe,Michael Niven,,2,4719,3,,,US,S,-1.13263122104272,99,100,7287322,
112,TAiLS,김원형,1992-08-02,2,2307,3,TAiLS,339,KR,P,-1.39869390371156,267,268,7291978,Kim Won Hyung
10593,Tymli,Thomas Christiansen,,3,,0,"",,DK,P,-1.91009790556116,134,135,7285890,""
11526,OrnLu,"",,4,,,"",,US,Z,-1.47144563196407,33,34,7291064,""
4222,Kobu,Tomás Díaz,,4,,,"",,AR,P,-1.04750102432341,59,60,7288687,
21030,SlimPickings,,,,,,,,,P,-2.02258537491976,30,31,7283878,
12900,Tang,Tim Clark,,,,0,,,CA,Z,-1.35173898818842,27,28,7286524,
10794,YSMS,李嘉豪,,,,0,"",,CN,P,-1.80708915134835,80,81,7286915,Li Jiahao
20872,党培恩,,,,,,,,CN,R,-1.97900177858681,25,26,7292639,
13559,冥王,"",,,,,"",,CN,Z,-1.44791394881376,26,27,7301870,""
17133,叫我大哥就退,,,,,,,,CN,R,-1.51429184526025,27,28,7288905,
16518,史戀,,,,,,,,TW,Z,-1.83624461591422,48,49,7294960,
9642,まさとし君,,,,,,,,JP,P,-1.02794056652616,25,26,7295913,
11073,吳俊佑,,,,,,,,,R,-1.30301872406185,25,26,7289765,
14591,周子瑜,,,,,,,,TW,T,-1.59532582377393,28,29,7287432,
11076,哀姆瑞迪九滴王,,,,,,,,TW,Z,-1.31141937636225,25,26,7292411,
14319,唐老鴨,,,,,0,,,TW,P,-1.59233159259622,29,30,7300076,
40,Happy,안호진,1991-01-22,1,2745,3,Happy_(Korean_player),334,KR,T,-0.510527157037031,74,75,7285005,Ahn Ho Jin
41,Kas,Михайло Гайда,1988-11-25,1,1693,2,Kas,93,UA,T,0.3405305954469183,25,34,7284920,Mikhaylo Hayda
12394,NiicDK,,,2,,0,,,DK,T,-2.21164029631727,136,137,7290175,
8276,Stilgar,,,2,,,,,BG,R,-1.62163092477192,104,105,7295143,
14693,Streamline,,,2,,,,,UA,T,-1.84334830295439,72,73,7296365,
7687,Strider ,Harrison Deao,,2,,0,"",,US,T,-2.01790660373868,134,135,7300260,""
7037,SungJae,,,2,,0,,,KR,T,-0.724707576870981,27,28,7286284,
8272,WooP,,,2,,,,,ES,Z,-1.61728617826366,111,112,7289584,
8091,Wugi,David Hermosillo,,2,,0,,,US,T,-1.39119254104921,68,69,7302256,
850,TheFreShOne,Piotr Stawowsky,,2,3169,2,,,PL,P,-0.986349343438208,68,69,7284909,
4342,Minkii,Ronnie Christensen,,3,,0,,,DK,Z,-0.626407973002013,27,28,7290539,
10461,ProMaThos,Matheus Cassol,,3,,0,,,BR,P,-1.86293566795447,105,106,7302280,
466,Serashin,Sebastian Nossol,,3,2584,2,"",,DE,P,-0.874890748070695,44,45,7293121,
6220,Tazerenix,John McCarthy,,3,,0,,,AU,P,-0.759567377127639,75,76,7294070,
4127,Smaug,Thomas Howe,,3,5023,2,,,US,T,-1.82398971636761,196,197,7286957,
18544,Urthemiel,,,4,,,,,US,P,-1.79737569829546,28,29,7293098,
17389,Nero,,,,,,,,DE,Z,-1.73362622925943,26,27,7295172,
20739,NeroAgustus,,,,,,,,US,P,-1.9834346603907,26,27,7298650,
12189,NeRRoN,,,,,,,,PL,Z,-1.35835149215303,26,27,7298414,
8640,WoXii,,,,,,,,PL,P,-1.44673023381,54,55,7302058,
7866,wuschel,"",,,,,"",,DE,Z,-1.17048679594267,35,36,7289126,
16416,wwetittle,,,,,,,,FR,Z,-1.67941962408085,28,29,7287384,
18209,WWWWWWWWWWWW,"",,,,,"",,ES,P,-1.75722239105384,28,29,7286770,""
16034,Wybrany,,,,,,,,PL,P,-1.69022877443576,28,29,7288547,
17532,WYD,,,,,,,,CN,P,-1.69918968597774,28,29,7288440,
10885,WYD,"",,,,,"",,TW,Z,-1.80351432802856,107,108,7286940,""
6670,wysley,Wysley Ng,,,,,"",,CA,Z,,25,26,7295157,
18022,x1Y,,,,,0,,,IR,P,-1.90197563365317,32,33,7302165,
123,TLO,Dario Wünsch,1990-07-13,1,1593,15,TLO,41,DE,Z,-0.774253024707494,258,259,7284840,
342,AureS,Aurélien Sannier,,1,1737,2,AureS,229,FR,T,-1.66223435467714,197,198,7296742,
889,Ancestor,Mihai Traistaru,,2,,,"",,RO,P,-2.22561111414684,222,223,7298308,""
12405,ArcLiTe,이천희,,2,,0,,,KR,T,-1.93077017583067,94,95,7290554,Lee Chun Hee
402,Argo,김재훈,1989-09-21,2,124,1,Jaehoon,,KR,P,-0.656062005948938,34,35,7290840,Kim Jae Hoon
12425,Boab,,,2,,0,,,UK,T,-1.80762018609193,88,89,7287792,
10729,bonsai,"",,2,,,"",,FR,T,-1.52006389172097,140,141,7296551,""
8520,NecroSaint,James Lucas,,2,,0,,,UK,P,-0.554934741847089,25,26,7300778,
2462,RZP,Дмитрий Клопов,,3,3901,3,,,RU,Z,-1.08603789674243,58,59,7290788,Dmitriy Klopov
17744,Shingles,,,3,,,,,DK,Z,-1.81372102306376,26,27,7293791,
5108,ViperPro,,,3,,0,,,TH,Z,-1.46716831711797,101,102,7300673,
8720,WiToWsky,,,3,,,,,CA,P,-1.79292699652488,102,103,7285244,
13093,Solbessx,Carlos Vidal Solbes,,3,,0,,,ES,Z,-1.70706016554037,94,95,7292579,
14372,Stachu,"",,3,,,"",,PL,T,-1.63489183455075,27,28,7287395,""
3568,Tinasaur,,,3,3566,2,,,US,P,-0.707285124778711,28,29,7296661,
1992,ZePhyRus,,,3,,,,,KR,Z,-0.628351761268059,25,26,7301330,
1658,Zest,주성욱,1992-07-11,1,977,1,Wooki,,KR,P,0.07830360075925862,84,87,7296999,Joo Sung Wook
1660,Impact,김준혁,1995-09-07,1,3222,1,Impact,,KR,Z,-0.754166103602547,37,38,7301552,Kim Joon Hyuk
16263,밀면,박동진,,2,,0,,,KR,T,-2.03355349483425,81,82,7288645,Park Dong Jin
5413,StatiC,Nathan Anderson,,2,,,,,ZA,P,-1.83716423611497,176,177,7290229,
11964,Aegwynn,"",,2,,,"",,IT,Z,-1.85919591355412,87,88,7299018,""
2070,everytime,Joseph Leone,,2,,,"",,US,T,-1.21924840865756,133,134,7293806,
2084,Fatal,,,2,4166,3,,,HK,T,-0.988527894174806,52,53,7292052,
1640,Flint,김병준,,2,1961,1,,,KR,T,,25,26,7286005,Kim Byung Joon
5421,voodooNoiZE,,,3,,,,,RO,P,-1.08099537297703,28,29,7286346,
6832,Zephyr,,,3,,,,,US,P,-1.91273165669171,251,252,7292531,
9906,Zhaie,,,3,,,,,FR,Z,-1.23526674119175,28,29,7293204,
13946,ZergForce,,,,,,,,CA,Z,-1.98858276715414,90,91,7300146,
892,BiGbiRd,Lukas Bridley,,2,4940,2,,,AU,P,-0.949438220494811,71,72,7296580,
11422,BrightYellow,"",,2,,0,"",,UK,T,-2.00814670477102,146,147,7288765,""
4109,CPU,Christopher Pütz,,2,4914,2,"",,DE,P,-1.72790018950178,160,161,7301124,""
4783,GerancE,,,2,,,,,FR,T,,25,26,7289082,
4105,Kelazhur,Diego Guilherme Schwimer,1995-10-10,2,4919,2,Kelazhur,,BR,T,-1.13188380759998,74,75,7284873,
7013,Sonagi,최정한,,2,,0,,,KR,T,-1.38483885287782,179,180,7289480,Choi Jung Han
7817,sSak,,,2,,,,,RO,T,-1.13268193151248,26,27,7300830,
1819,Xenocider,Libo Chang,1997-08-12,2,4356,3,Xenocider,,US,T,-1.06803056649616,190,191,7289163,
3408,KayZ,Kun Zheng,,2,3327,2,"",,AU,T,-1.32950973133514,131,132,7292598,
1884,Kez,Kerry Hopkins,,2,,0,,,AU,Z,-1.8992740957007,194,195,7293960,
2196,Shout,,,2,,,Shout,,KR,T,-0.708735090678991,29,30,7292010,Seo Hyun Soo
5912,VonComet,Ajdan Gaberc,,2,,,"",,SI,T,-1.47360936521079,128,129,7298393,
15279,Yun,"",,2,,,"",,FR,Z,-1.98440779391077,53,54,7302293,""
10424,StartinG,,,3,,0,,,CA,P,-1.77467310006581,52,53,7287100,
3906,ZergTixx,,,3,4517,2,,,,Z,-0.823711306653595,25,26,7294936,
10653,Tempest,,,,,,,,KR,P,-1.07667974781607,28,29,7294544,
1,Leenock,이동녕,1995-04-01,1,1971,3,Leenock,233,KR,Z,0.9016361557637301,66,80,7288100,Lee Dong Nyoung
3,Life,이승현,1997-01-11,1,2747,3,Life,407,KR,Z,1.4730223526149722,58,128,7289129,Lee Seung Hyun
16,Curious,이원표,1990-03-28,1,563,3,Curious,201,KR,Z,-0.993017424053645,269,270,7284922,Lee Won Pyo
1740,Journey,서태희,1992-08-11,1,4375,3,,,KR,T,-0.850114656252376,59,60,7299107,Seo Tae Hee
2047,BisAnG,윤지용,1993-10-27,2,,,BisAnG,,KR,P,-0.587550430926222,27,28,7294629,Yoon Ji Yong
990,Bee,Павел Жигарев,,2,3486,3,"",,RU,Z,-1.69783383498242,194,195,7284821,Pavel Zhigarev
5427,Warlang,,,2,,,,,SE,T,-0.790034701865629,28,29,7302658,
7251,김건,,,3,,,,,KR,T,-0.730588240162386,27,28,7285404,
19408,Zezima,,,3,,,,,AU,Z,-1.84893370826489,28,29,7285636,
19572,zikmoz,,,3,,,,,DK,Z,-1.89850170872883,28,29,7296859,
76,Dark,박령우,1995-10-06,1,4729,3,Dark,,KR,Z,8.554928534945658,129,248,7284876,Park Ryung Woo
8143,TERRAN,,,3,,,,,KR,T,-0.886683395740836,28,29,7287073,
101,CrazymoviNG,한기수,1992-01-01,1,2333,3,CrazymoviNG,490,KR,Z,-0.833942921366116,101,102,7286249,Han Ki Soo
152,DIMAGA,Дмитро Філіпчук,1986-06-03,1,1181,2,DIMAGA,98,UA,Z,0.1003987292152404,27,31,7296977,Dmytro Filipchuk
11345,Fallenger,Владимир Зольнов,,2,,0,,,RU,Z,-1.80654016195437,83,84,7284654,Vladimir Zolnov
16273,Parathix,,,2,,,,,DK,T,-1.79363877870889,75,76,7295907,
4295,Roten,,,2,,,,,PL,P,-1.80692122760013,169,170,7300942,
5250,Ruthless,,,2,,,,,US,Z,-1.87345795277717,224,225,7289107,
4692,Tartiflette,Romain Baujard,,2,,0,,,FR,T,-0.805736705206695,28,29,7292843,
2805,waffles,Orestes Perez,,4,2226,3,,,US,T,-1.91780929637303,216,217,7294025,
1794,MadBull,신기훈,,1,,,MadBull,,KR,P,-0.793460247358131,43,44,7302422,Shin Ki Hoon
1570,Cargo,조경준,,2,1974,1,,,KR,T,,25,26,7285204,Jo Kyung Joon
11714,Rookie,이동연,,2,,0,,,KR,T,-1.37553298427947,140,141,7284780,Lee Dong Yun
6299,Bubble,하준민,,2,,0,,,KR,P,-1.75298865512621,204,205,7284632,Ha Jun Min
15597,park,,,2,,,,,KR,P,-1.4645847550194,26,27,7293649,
953,PuReBall,Marty Rome,,2,1888,2,,278,UK,T,-0.591620714691923,41,42,7293748,
9035,RevoLutioN,,,2,,,,,TW,Z,-1.89052701763707,116,117,7293533,
10994,Rob,Robert Plata,,2,,0,"",,US,P,-1.32745692849924,169,170,7284746,""
4012,SanG,김상현,,3,4651,2,,,AU,T,-1.5574894249751,173,174,7297442,Kim Sang Hyun
1163,Squirrel,홍원의,,3,,0,,,KR,Z,-0.56116689302405,49,50,7295532,Hong Won Wi
6372,Reaver,,,,,,,,MY,T,-0.91488491668006,28,29,7286465,
20360,Reaver,,,,,,,,CZ,P,-2.09516782403449,28,29,7297164,
17292,Wizard_Ozz,,,,,,,,,R,-1.75492153818897,27,28,7292664,
15385,wizardshades,,,,,,,,BR,R,-1.61237739109498,25,26,7299163,
19534,WiZdOm,,,,,,,,BG,P,-1.96811584429594,42,43,7293975,
21301,Wiztek,,,,,,,,FR,Z,-1.96157647579434,28,29,7284122,
19645,wkwk,,,,,,,,HK,T,-1.83999775568324,26,27,7291826,
5423,FiniCky,Marcus Övermark,,2,,,"",,SE,T,-0.972782093946023,54,55,7285987,
9687,Hjax,Kevin Konrad,,2,,,,,US,P,-1.808041941156,161,162,7301566,
1993,ReNewal,,,2,,,,,KR,P,-0.761620186340107,43,44,7290770,
6045,Rize,Jessie Byrne,,2,,0,"",,AU,P,-1.85967929545057,226,227,7301631,""
7936,Sammyuel,"",,2,,0,"",,CA,Z,-1.54031825622467,132,133,7293829,""
3539,Stolenpanda,Alex Cohen,,2,3547,2,,,US,Z,-0.721855237288274,28,29,7292309,
4919,JeSuisCharli,Иларион Стаматов,,3,,0,"",,BG,P,-1.74179115293947,221,222,7292700,Ilarion Stamatov
3137,Zeno,林信宇,,3,2977,2,,,TW,T,-0.811862454721158,37,38,7286920,Lin Xinyu
